,categorical_accuracy,loss,val_categorical_accuracy,val_loss
184,0.8883333206176758,0.2569991103808085,0.9800000190734863,0.17427660942077636
185,0.8733333349227905,0.28362846314907075,0.9700000286102295,0.17111315429210663
186,0.8838889002799988,0.27351980260676806,0.9850000143051147,0.19068013787269592
187,0.8844444155693054,0.2770838914314906,0.9900000095367432,0.16729105949401857
188,0.8916666507720947,0.25777797871165803,0.9549999833106995,0.20433204889297485
189,0.8661110997200012,0.29433363493945863,0.9800000190734863,0.1870221835374832
190,0.8872222304344177,0.2553345889515347,0.9800000190734863,0.18087581694126129
191,0.8761110901832581,0.2800401657157474,0.9800000190734863,0.17813190460205078
192,0.8894444704055786,0.2665385268794166,0.9700000286102295,0.18539015352725982
193,0.8933333158493042,0.25095415552457173,0.9850000143051147,0.1562555932998657
194,0.8844444155693054,0.27198044318291875,0.9850000143051147,0.16135872066020965
195,0.8772222399711609,0.2691621028052436,0.9800000190734863,0.16556576728820802
196,0.8899999856948853,0.25651652687125737,0.9750000238418579,0.16942524313926696
197,0.8961111307144165,0.24481493369572693,0.9800000190734863,0.17049246191978454
198,0.8927778005599976,0.24690902325842115,0.9750000238418579,0.1820052123069763
199,0.8949999809265137,0.25490361041492887,0.9800000190734863,0.1702050417661667
